,Region,soil_type,time_step,soil_indicator,trace_element,value,target_min,target_max,meets_target_min,meets_target_max,within_target_range
1200,Marlborough,Brown,2014 - 2018,TotalN,False,0.72,0.25,0.7,True,False,False
1201,Marlborough,Brown,2014 - 2018,AMN,False,107.0,50.0,,True,,
1202,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.1,0.6,1.4,True,True,True
1203,Marlborough,Brown,2014 - 2018,TotalC,False,2.8,2.5,,True,,
1204,Marlborough,Brown,2014 - 2018,TotalN,False,0.25,0.25,0.7,True,True,True
1205,Marlborough,Brown,2014 - 2018,AMN,False,79.5,50.0,,True,,
1206,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.144666667,0.6,1.4,True,True,True
1207,Marlborough,Brown,2014 - 2018,TotalC,False,3.3,2.5,,True,,
1208,Marlborough,Brown,2014 - 2018,TotalN,False,0.265,0.25,0.7,True,True,True
1209,Marlborough,Brown,2014 - 2018,AMN,False,74.0,20.0,,True,,
1210,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.148166667,0.6,1.4,True,True,True
1211,Marlborough,Brown,2014 - 2018,TotalC,False,3.45,2.5,,True,,
1212,Marlborough,Brown,2014 - 2018,TotalN,False,0.225,0.1,0.7,True,True,True
1213,Marlborough,Pallic,2014 - 2018,AMN,False,122.0,50.0,,True,,
1214,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.1,0.7,1.4,True,True,True
1215,Marlborough,Pallic,2014 - 2018,TotalC,False,4.1,2.0,,True,,
1216,Marlborough,Pallic,2014 - 2018,TotalN,False,0.37,0.25,0.7,True,True,True
1217,Marlborough,Pallic,2014 - 2018,AMN,False,65.0,20.0,,True,,
1218,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.2,0.7,1.4,True,True,True
1219,Marlborough,Pallic,2014 - 2018,TotalC,False,2.6,2.0,,True,,
1220,Marlborough,Pallic,2014 - 2018,TotalN,False,0.16,0.1,0.7,True,True,True
1221,Marlborough,Pallic,2014 - 2018,AMN,False,120.0,50.0,,True,,
1222,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.25,0.7,1.4,True,True,True
1223,Marlborough,Pallic,2014 - 2018,TotalC,False,3.5,2.0,,True,,
1224,Marlborough,Pallic,2014 - 2018,TotalN,False,0.39,0.25,0.7,True,True,True
1225,Marlborough,Pallic,2014 - 2018,AMN,False,130.0,50.0,,True,,
1226,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.1,0.7,1.4,True,True,True
1227,Marlborough,Pallic,2014 - 2018,TotalC,False,4.2,2.0,,True,,
1228,Marlborough,Pallic,2014 - 2018,TotalN,False,0.52,0.25,0.7,True,True,True
1229,Marlborough,Pallic,2014 - 2018,AMN,False,133.0,50.0,,True,,
1230,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.07,0.7,1.4,True,True,True
1231,Marlborough,Pallic,2014 - 2018,TotalC,False,4.1,2.0,,True,,
1232,Marlborough,Pallic,2014 - 2018,TotalN,False,0.33,0.25,0.7,True,True,True
1233,Marlborough,Pallic,2014 - 2018,AMN,False,83.0,20.0,,True,,
1234,Marlborough,Pallic,2014 - 2018,Bulk_density,False,0.96,0.7,1.4,True,True,True
1235,Marlborough,Pallic,2014 - 2018,TotalC,False,3.6,2.0,,True,,
1236,Marlborough,Pallic,2014 - 2018,TotalN,False,0.27,0.1,0.7,True,True,True
1237,Marlborough,Pallic,2014 - 2018,AMN,False,145.0,50.0,,True,,
1238,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.2,0.7,1.4,True,True,True
1239,Marlborough,Pallic,2014 - 2018,TotalC,False,4.1,2.0,,True,,
1240,Marlborough,Pallic,2014 - 2018,TotalN,False,0.37,0.25,0.7,True,True,True
1241,Marlborough,Pallic,2014 - 2018,AMN,False,44.0,20.0,,True,,
1242,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.47,0.7,1.4,True,False,False
1243,Marlborough,Pallic,2014 - 2018,TotalC,False,1.9,2.0,,False,,False
1244,Marlborough,Recent,2014 - 2018,AMN,False,33.0,20.0,,True,,
1245,Marlborough,Recent,2014 - 2018,Bulk_density,False,1.42,0.7,1.4,True,False,False
1246,Marlborough,Recent,2014 - 2018,TotalC,False,1.4,2.0,,False,,False
1247,Marlborough,Pallic,2014 - 2018,AMN,False,39.0,20.0,,True,,
1248,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.48,0.7,1.4,True,False,False
1249,Marlborough,Pallic,2014 - 2018,TotalC,False,1.9,2.0,,False,,False
1250,Marlborough,Pallic,2014 - 2018,AMN,False,49.0,20.0,,True,,
1251,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.49,0.7,1.4,True,False,False
1252,Marlborough,Pallic,2014 - 2018,TotalC,False,2.6,2.0,,True,,
1253,Marlborough,Pallic,2014 - 2018,AMN,False,88.0,50.0,,True,,
1254,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.1566666666666667,0.7,1.4,True,True,True
1255,Marlborough,Pallic,2014 - 2018,TotalC,False,3.733333333333333,2.0,,True,,
1256,Marlborough,Pallic,2014 - 2018,TotalN,False,0.3466666666666667,0.25,0.7,True,True,True
1257,Marlborough,Brown,2014 - 2018,AMN,False,109.33333333333331,50.0,,True,,
1258,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.2033333333333334,0.6,1.4,True,True,True
1259,Marlborough,Brown,2014 - 2018,TotalC,False,3.566666666666667,2.5,,True,,
1260,Marlborough,Brown,2014 - 2018,TotalN,False,0.3233333333333333,0.25,0.7,True,True,True
1261,Marlborough,Pallic,2014 - 2018,AMN,False,118.33333333333331,50.0,,True,,
1262,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.2433333333333334,0.7,1.4,True,True,True
1263,Marlborough,Pallic,2014 - 2018,TotalC,False,3.566666666666667,2.0,,True,,
1264,Marlborough,Pallic,2014 - 2018,TotalN,False,0.36,0.25,0.7,True,True,True
1265,Marlborough,Recent,2014 - 2018,AMN,False,108.33333333333331,50.0,,True,,
1266,Marlborough,Recent,2014 - 2018,Bulk_density,False,1.3,0.7,1.4,True,True,True
1267,Marlborough,Recent,2014 - 2018,TotalC,False,3.3,2.0,,True,,
1268,Marlborough,Recent,2014 - 2018,TotalN,False,0.3433333333333333,0.25,0.7,True,True,True
1269,Marlborough,Brown,2014 - 2018,AMN,False,84.0,50.0,,True,,
1270,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.39,0.6,1.4,True,True,True
1271,Marlborough,Brown,2014 - 2018,TotalC,False,2.8,2.5,,True,,
1272,Marlborough,Brown,2014 - 2018,TotalN,False,0.31,0.25,0.7,True,True,True
1273,Marlborough,Pallic,2014 - 2018,AMN,False,88.0,50.0,,True,,
1274,Marlborough,Pallic,2014 - 2018,Bulk_density,False,1.31,0.7,1.4,True,True,True
1275,Marlborough,Pallic,2014 - 2018,TotalC,False,3.1,2.0,,True,,
1276,Marlborough,Pallic,2014 - 2018,TotalN,False,0.32,0.25,0.7,True,True,True
1277,Marlborough,Brown,2014 - 2018,AMN,False,149.0,50.0,,True,,
1278,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.22,0.6,1.4,True,True,True
1279,Marlborough,Brown,2014 - 2018,TotalC,False,4.9,2.5,,True,,
1280,Marlborough,Brown,2014 - 2018,TotalN,False,0.37,0.25,0.7,True,True,True
1281,Marlborough,Brown,2014 - 2018,AMN,False,242.0,50.0,,True,,
1282,Marlborough,Brown,2014 - 2018,Bulk_density,False,0.83,0.6,1.4,True,True,True
1283,Marlborough,Brown,2014 - 2018,TotalC,False,7.3,2.5,,True,,
1284,Marlborough,Brown,2014 - 2018,TotalN,False,0.69,0.25,0.7,True,True,True
1285,Marlborough,Recent,2014 - 2018,AMN,False,183.0,50.0,,True,,
1286,Marlborough,Recent,2014 - 2018,Bulk_density,False,1.03,0.7,1.4,True,True,True
1287,Marlborough,Recent,2014 - 2018,TotalC,False,5.9,2.0,,True,,
1288,Marlborough,Recent,2014 - 2018,TotalN,False,0.56,0.25,0.7,True,True,True
1289,Marlborough,Brown,2014 - 2018,AMN,False,217.0,50.0,,True,,
1290,Marlborough,Brown,2014 - 2018,Bulk_density,False,0.9,0.6,1.4,True,True,True
1291,Marlborough,Brown,2014 - 2018,TotalC,False,8.3,2.5,,True,,
1292,Marlborough,Brown,2014 - 2018,TotalN,False,0.69,0.25,0.7,True,True,True
1293,Marlborough,Brown,2014 - 2018,AMN,False,162.0,50.0,,True,,
1294,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.01,0.6,1.4,True,True,True
1295,Marlborough,Brown,2014 - 2018,TotalC,False,6.5,2.5,,True,,
1296,Marlborough,Brown,2014 - 2018,TotalN,False,0.56,0.25,0.7,True,True,True
1297,Marlborough,Brown,2014 - 2018,AMN,False,129.0,50.0,,True,,
1298,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.23,0.6,1.4,True,True,True
1299,Marlborough,Brown,2014 - 2018,TotalC,False,4.1,2.5,,True,,
1300,Marlborough,Brown,2014 - 2018,TotalN,False,0.37,0.25,0.7,True,True,True
1301,Marlborough,Brown,2014 - 2018,AMN,False,151.0,50.0,,True,,
1302,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.1,0.6,1.4,True,True,True
1303,Marlborough,Brown,2014 - 2018,TotalC,False,4.4,2.5,,True,,
1304,Marlborough,Brown,2014 - 2018,TotalN,False,0.41,0.25,0.7,True,True,True
1305,Marlborough,Brown,2014 - 2018,AMN,False,227.0,50.0,,True,,
1306,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.16,0.6,1.4,True,True,True
1307,Marlborough,Brown,2014 - 2018,TotalC,False,5.4,2.5,,True,,
1308,Marlborough,Brown,2014 - 2018,TotalN,False,0.4,0.25,0.7,True,True,True
1309,Marlborough,Brown,2014 - 2018,AMN,False,299.0,50.0,,True,,
1310,Marlborough,Brown,2014 - 2018,Bulk_density,False,0.93,0.6,1.4,True,True,True
1311,Marlborough,Brown,2014 - 2018,TotalC,False,6.8,2.5,,True,,
1312,Marlborough,Brown,2014 - 2018,TotalN,False,0.69,0.25,0.7,True,True,True
1313,Marlborough,Brown,2014 - 2018,AMN,False,265.0,50.0,,True,,
1314,Marlborough,Brown,2014 - 2018,Bulk_density,False,0.97,0.6,1.4,True,True,True
1315,Marlborough,Brown,2014 - 2018,TotalC,False,6.0,2.5,,True,,
1316,Marlborough,Brown,2014 - 2018,TotalN,False,0.53,0.25,0.7,True,True,True
1317,Marlborough,Recent,2014 - 2018,AMN,False,165.0,50.0,,True,,
1318,Marlborough,Recent,2014 - 2018,Bulk_density,False,1.16,0.7,1.4,True,True,True
1319,Marlborough,Recent,2014 - 2018,TotalC,False,4.2,2.0,,True,,
1320,Marlborough,Recent,2014 - 2018,TotalN,False,0.3,0.25,0.7,True,True,True
1321,Marlborough,Brown,2014 - 2018,AMN,False,164.0,50.0,,True,,
1322,Marlborough,Brown,2014 - 2018,Bulk_density,False,0.97,0.6,1.4,True,True,True
1323,Marlborough,Brown,2014 - 2018,TotalC,False,5.5,2.5,,True,,
1324,Marlborough,Brown,2014 - 2018,TotalN,False,0.53,0.25,0.7,True,True,True
1325,Marlborough,Recent,2014 - 2018,AMN,False,127.0,50.0,,True,,
1326,Marlborough,Recent,2014 - 2018,Bulk_density,False,1.18,0.7,1.4,True,True,True
1327,Marlborough,Recent,2014 - 2018,TotalC,False,4.1,2.0,,True,,
1328,Marlborough,Recent,2014 - 2018,TotalN,False,0.37,0.25,0.7,True,True,True
1329,Marlborough,Brown,2014 - 2018,AMN,False,164.0,50.0,,True,,
1330,Marlborough,Brown,2014 - 2018,Bulk_density,False,0.98,0.6,1.4,True,True,True
1331,Marlborough,Brown,2014 - 2018,TotalC,False,6.2,2.5,,True,,
1332,Marlborough,Brown,2014 - 2018,TotalN,False,0.59,0.25,0.7,True,True,True
1333,Marlborough,Recent,2014 - 2018,AMN,False,167.0,50.0,,True,,
1334,Marlborough,Recent,2014 - 2018,Bulk_density,False,1.19,0.7,1.4,True,True,True
1335,Marlborough,Recent,2014 - 2018,TotalC,False,3.7,2.0,,True,,
1336,Marlborough,Recent,2014 - 2018,TotalN,False,0.31,0.25,0.7,True,True,True
1337,Marlborough,Brown,2014 - 2018,AMN,False,185.0,50.0,,True,,
1338,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.15,0.6,1.4,True,True,True
1339,Marlborough,Brown,2014 - 2018,TotalC,False,6.2,2.5,,True,,
1340,Marlborough,Brown,2014 - 2018,TotalN,False,0.49,0.25,0.7,True,True,True
1341,Marlborough,Brown,2014 - 2018,AMN,False,196.0,50.0,,True,,
1342,Marlborough,Brown,2014 - 2018,Bulk_density,False,1.09,0.6,1.4,True,True,True
1343,Marlborough,Brown,2014 - 2018,TotalC,False,6.1,2.5,,True,,
1344,Marlborough,Brown,2014 - 2018,TotalN,False,0.56,0.25,0.7,True,True,True
1345,Southland,Brown,2014 - 2018,AMN,False,126.0,20.0,,True,,
1346,Southland,Brown,2014 - 2018,Bulk_density,False,0.774840899,0.6,1.4,True,True,True
1347,Southland,Brown,2014 - 2018,TotalC,False,6.5,2.5,,True,,
1348,Southland,Brown,2014 - 2018,TotalN,False,0.24,0.1,0.7,True,True,True
1349,Southland,Brown,2014 - 2018,AMN,False,139.0,50.0,,True,,
1350,Southland,Brown,2014 - 2018,Bulk_density,False,1.092915336,0.6,1.4,True,True,True
1351,Southland,Brown,2014 - 2018,TotalC,False,3.6,2.5,,True,,
1352,Southland,Brown,2014 - 2018,TotalN,False,0.27,0.25,0.7,True,True,True
1353,Southland,Pallic,2014 - 2018,AMN,False,195.0,50.0,,True,,
1354,Southland,Pallic,2014 - 2018,Bulk_density,False,1.269279372,0.7,1.4,True,True,True
1355,Southland,Pallic,2014 - 2018,TotalC,False,3.7,2.0,,True,,
1356,Southland,Pallic,2014 - 2018,TotalN,False,0.23,0.25,0.7,False,True,False
1357,Southland,Brown,2014 - 2018,AMN,False,175.0,50.0,,True,,
1358,Southland,Brown,2014 - 2018,Bulk_density,False,1.0057587,0.6,1.4,True,True,True
1359,Southland,Brown,2014 - 2018,TotalC,False,5.9,2.5,,True,,
1360,Southland,Brown,2014 - 2018,TotalN,False,0.49,0.25,0.7,True,True,True
1361,Southland,Allophanic,2014 - 2018,AMN,False,156.0,50.0,,True,,
1362,Southland,Allophanic,2014 - 2018,Bulk_density,False,0.810550532,0.5,1.3,True,True,True
1363,Southland,Allophanic,2014 - 2018,TotalC,False,4.7,3.0,,True,,
1364,Southland,Allophanic,2014 - 2018,TotalN,False,0.45,0.25,0.7,True,True,True
1365,Southland,Melanic,2014 - 2018,AMN,False,140.0,50.0,,True,,
1366,Southland,Melanic,2014 - 2018,Bulk_density,False,0.884865618,0.6,1.4,True,True,True
1367,Southland,Melanic,2014 - 2018,TotalC,False,6.8,2.5,,True,,
1368,Southland,Melanic,2014 - 2018,TotalN,False,0.66,0.25,0.7,True,True,True
1369,Southland,Organic,2014 - 2018,AMN,False,142.0,50.0,,True,,
1370,Southland,Organic,2014 - 2018,Bulk_density,False,0.653930119,0.2,1.0,True,True,True
1371,Southland,Organic,2014 - 2018,TotalC,False,14.8,,,,,
1372,Southland,Organic,2014 - 2018,TotalN,False,0.8,0.25,0.7,True,False,False
1373,Southland,Brown,2014 - 2018,AMN,False,153.0,50.0,,True,,
1374,Southland,Brown,2014 - 2018,Bulk_density,False,1.047559453,0.6,1.4,True,True,True
1375,Southland,Brown,2014 - 2018,TotalC,False,5.4,2.5,,True,,
1376,Southland,Brown,2014 - 2018,TotalN,False,0.44,0.25,0.7,True,True,True
1377,Southland,Pallic,2014 - 2018,AMN,False,219.0,50.0,,True,,
1378,Southland,Pallic,2014 - 2018,Bulk_density,False,0.91888993,0.7,1.4,True,True,True
1379,Southland,Pallic,2014 - 2018,TotalC,False,6.3,2.0,,True,,
1380,Southland,Pallic,2014 - 2018,TotalN,False,0.48,0.25,0.7,True,True,True
1381,Southland,Pallic,2014 - 2018,AMN,False,229.0,50.0,,True,,
1382,Southland,Pallic,2014 - 2018,Bulk_density,False,1.019641275,0.7,1.4,True,True,True
1383,Southland,Pallic,2014 - 2018,TotalC,False,4.4,2.0,,True,,
1384,Southland,Pallic,2014 - 2018,TotalN,False,0.28,0.25,0.7,True,True,True
1385,Southland,Pallic,2014 - 2018,AMN,False,114.0,50.0,,True,,
1386,Southland,Pallic,2014 - 2018,Bulk_density,False,1.169803134,0.7,1.4,True,True,True
1387,Southland,Pallic,2014 - 2018,TotalC,False,3.3,2.0,,True,,
1388,Southland,Pallic,2014 - 2018,TotalN,False,0.34,0.25,0.7,True,True,True
1389,Southland,Recent,2014 - 2018,AMN,False,104.0,50.0,,True,,
1390,Southland,Recent,2014 - 2018,Bulk_density,False,1.119334706,0.7,1.4,True,True,True
1391,Southland,Recent,2014 - 2018,TotalC,False,3.1,2.0,,True,,
1392,Southland,Recent,2014 - 2018,TotalN,False,0.34,0.25,0.7,True,True,True
1393,Southland,Brown,2014 - 2018,AMN,False,185.0,50.0,,True,,
1394,Southland,Brown,2014 - 2018,Bulk_density,False,0.946543431,0.6,1.4,True,True,True
1395,Southland,Brown,2014 - 2018,TotalC,False,5.3,2.5,,True,,
1396,Southland,Brown,2014 - 2018,TotalN,False,0.44,0.25,0.7,True,True,True
1397,Southland,Brown,2014 - 2018,AMN,False,137.0,50.0,,True,,
1398,Southland,Brown,2014 - 2018,Bulk_density,False,1.20356817,0.6,1.4,True,True,True
1399,Southland,Brown,2014 - 2018,TotalC,False,3.3,2.5,,True,,
1400,Southland,Brown,2014 - 2018,TotalN,False,0.4,0.25,0.7,True,True,True
1401,Southland,Brown,2014 - 2018,AMN,False,104.0,50.0,,True,,
1402,Southland,Brown,2014 - 2018,Bulk_density,False,0.926574712,0.6,1.4,True,True,True
1403,Southland,Brown,2014 - 2018,TotalC,False,7.3,2.5,,True,,
1404,Southland,Brown,2014 - 2018,TotalN,False,0.62,0.25,0.7,True,True,True
1405,Southland,Brown,2014 - 2018,AMN,False,146.0,50.0,,True,,
1406,Southland,Brown,2014 - 2018,Bulk_density,False,1.07,0.6,1.4,True,True,True
1407,Southland,Brown,2014 - 2018,TotalC,False,4.7,2.5,,True,,
1408,Southland,Brown,2014 - 2018,TotalN,False,0.42,0.25,0.7,True,True,True
1409,Taranaki,Allophanic,2014 - 2018,AMN,False,125.0995865,50.0,,True,,
1410,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,1.023333333,0.5,1.3,True,True,True
1411,Taranaki,Allophanic,2014 - 2018,TotalC,False,5.785668617,3.0,,True,,
1412,Taranaki,Allophanic,2014 - 2018,TotalN,False,0.525916787,0.25,0.7,True,True,True
1413,Taranaki,Allophanic,2014 - 2018,AMN,False,163.6922907,20.0,,True,,
1414,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,0.573333333,0.5,1.3,True,True,True
1415,Taranaki,Allophanic,2014 - 2018,TotalC,False,11.59507047,3.0,,True,,
1416,Taranaki,Allophanic,2014 - 2018,TotalN,False,0.778214233,0.1,0.7,True,False,False
1417,Taranaki,Allophanic,2014 - 2018,AMN,False,138.6689492,20.0,,True,,
1418,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,0.506666667,0.5,1.3,True,True,True
1419,Taranaki,Allophanic,2014 - 2018,TotalC,False,13.98839464,3.0,,True,,
1420,Taranaki,Allophanic,2014 - 2018,TotalN,False,0.979840738,0.1,0.7,True,False,False
1421,Taranaki,Recent,2014 - 2018,AMN,False,105.8083192,20.0,,True,,
1422,Taranaki,Recent,2014 - 2018,Bulk_density,False,0.576666667,0.7,1.4,False,True,False
1423,Taranaki,Recent,2014 - 2018,TotalC,False,9.062737658,2.0,,True,,
1424,Taranaki,Recent,2014 - 2018,TotalN,False,0.476044128,0.1,0.7,True,True,True
1425,Taranaki,Allophanic,2014 - 2018,AMN,False,261.6463151,50.0,,True,,
1426,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,0.526666667,0.5,1.3,True,True,True
1427,Taranaki,Allophanic,2014 - 2018,TotalC,False,13.76407647,3.0,,True,,
1428,Taranaki,Allophanic,2014 - 2018,TotalN,False,1.300309215,0.25,0.7,True,False,False
1429,Taranaki,Allophanic,2014 - 2018,AMN,False,186.8787523,50.0,,True,,
1430,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,0.723333333,0.5,1.3,True,True,True
1431,Taranaki,Allophanic,2014 - 2018,TotalC,False,9.126525601,3.0,,True,,
1432,Taranaki,Allophanic,2014 - 2018,TotalN,False,0.876517797,0.25,0.7,True,False,False
1433,Taranaki,Allophanic,2014 - 2018,AMN,False,260.9667303,50.0,,True,,
1434,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,0.643333333,0.5,1.3,True,True,True
1435,Taranaki,Allophanic,2014 - 2018,TotalC,False,10.11608309,3.0,,True,,
1436,Taranaki,Allophanic,2014 - 2018,TotalN,False,0.975334011,0.25,0.7,True,False,False
1437,Taranaki,Allophanic,2014 - 2018,AMN,False,174.1483445,50.0,,True,,
1438,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,0.863333333,0.5,1.3,True,True,True
1439,Taranaki,Allophanic,2014 - 2018,TotalC,False,8.707451742,3.0,,True,,
1440,Taranaki,Allophanic,2014 - 2018,TotalN,False,0.927570903,0.25,0.7,True,False,False
1441,Taranaki,Allophanic,2014 - 2018,AMN,False,163.851372,50.0,,True,,
1442,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,0.82,0.5,1.3,True,True,True
1443,Taranaki,Allophanic,2014 - 2018,TotalC,False,8.954203107,3.0,,True,,
1444,Taranaki,Allophanic,2014 - 2018,TotalN,False,0.872980649,0.25,0.7,True,False,False
1445,Taranaki,Brown,2014 - 2018,AMN,False,160.8006827,50.0,,True,,
1446,Taranaki,Brown,2014 - 2018,Bulk_density,False,0.853333333,0.6,1.4,True,True,True
1447,Taranaki,Brown,2014 - 2018,TotalC,False,8.227995939,2.5,,True,,
1448,Taranaki,Brown,2014 - 2018,TotalN,False,0.710373982,0.25,0.7,True,False,False
1449,Taranaki,Allophanic,2014 - 2018,AMN,False,287.9011178,50.0,,True,,
1450,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,0.546666667,0.5,1.3,True,True,True
1451,Taranaki,Allophanic,2014 - 2018,TotalC,False,13.13799409,3.0,,True,,
1452,Taranaki,Allophanic,2014 - 2018,TotalN,False,1.031799209,0.25,0.7,True,False,False
1453,Taranaki,Gley,2014 - 2018,AMN,False,157.7710573,50.0,,True,,
1454,Taranaki,Gley,2014 - 2018,Bulk_density,False,0.723333333,0.6,1.4,True,True,True
1455,Taranaki,Gley,2014 - 2018,TotalC,False,5.012455274,2.5,,True,,
1456,Taranaki,Gley,2014 - 2018,TotalN,False,0.481105558,0.25,0.7,True,True,True
1457,Taranaki,Allophanic,2014 - 2018,AMN,False,49.73219529,20.0,,True,,
1458,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,0.953333333,0.5,1.3,True,True,True
1459,Taranaki,Allophanic,2014 - 2018,TotalC,False,7.527904007,3.0,,True,,
1460,Taranaki,Allophanic,2014 - 2018,AMN,False,117.0839738,20.0,,True,,
1461,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,0.89,0.5,1.3,True,True,True
1462,Taranaki,Allophanic,2014 - 2018,TotalC,False,8.747844357,3.0,,True,,
1463,Taranaki,Gley,2014 - 2018,AMN,False,190.5649766,50.0,,True,,
1464,Taranaki,Gley,2014 - 2018,Bulk_density,False,0.676666667,0.6,1.4,True,True,True
1465,Taranaki,Gley,2014 - 2018,TotalC,False,15.06022986,2.5,,True,,
1466,Taranaki,Gley,2014 - 2018,TotalN,False,1.047734713,0.25,0.7,True,False,False
1467,Taranaki,Brown,2014 - 2018,AMN,False,106.9779542,50.0,,True,,
1468,Taranaki,Brown,2014 - 2018,Bulk_density,False,1.143333333,0.6,1.4,True,True,True
1469,Taranaki,Brown,2014 - 2018,TotalC,False,5.26701672,2.5,,True,,
1470,Taranaki,Brown,2014 - 2018,TotalN,False,0.481309139,0.25,0.7,True,True,True
1471,Taranaki,Gley,2014 - 2018,AMN,False,170.1865,50.0,,True,,
1472,Taranaki,Gley,2014 - 2018,Bulk_density,False,0.74,0.6,1.4,True,True,True
1473,Taranaki,Gley,2014 - 2018,TotalC,False,5.233548924,2.5,,True,,
1474,Taranaki,Gley,2014 - 2018,TotalN,False,0.493436595,0.25,0.7,True,True,True
1475,Taranaki,Allophanic,2014 - 2018,AMN,False,132.3873123,50.0,,True,,
1476,Taranaki,Allophanic,2014 - 2018,Bulk_density,False,0.833333333,0.5,1.3,True,True,True
1477,Taranaki,Allophanic,2014 - 2018,TotalC,False,6.201771429,3.0,,True,,
1478,Taranaki,Allophanic,2014 - 2018,TotalN,False,0.566670857,0.25,0.7,True,True,True
1479,Tasman,Brown,2014 - 2018,AMN,False,79.01672188,50.0,,True,,
1480,Tasman,Brown,2014 - 2018,Bulk_density,False,1.019,0.6,1.4,True,True,True
1481,Tasman,Brown,2014 - 2018,TotalC,False,3.826450449,2.5,,True,,
1482,Tasman,Brown,2014 - 2018,TotalN,False,0.314002148,0.25,0.7,True,True,True
1483,Tasman,Brown,2014 - 2018,AMN,False,84.47220848,50.0,,True,,
1484,Tasman,Brown,2014 - 2018,Bulk_density,False,1.060666667,0.6,1.4,True,True,True
1485,Tasman,Brown,2014 - 2018,TotalC,False,4.093237895,2.5,,True,,
1486,Tasman,Brown,2014 - 2018,TotalN,False,0.362313474,0.25,0.7,True,True,True
1487,Tasman,Brown,2014 - 2018,AMN,False,189.8114601,50.0,,True,,
1488,Tasman,Brown,2014 - 2018,Bulk_density,False,0.838,0.6,1.4,True,True,True
1489,Tasman,Brown,2014 - 2018,TotalC,False,6.364996289,2.5,,True,,
1490,Tasman,Brown,2014 - 2018,TotalN,False,0.530881036,0.25,0.7,True,True,True
1491,Tasman,Recent,2014 - 2018,AMN,False,208.2464971,50.0,,True,,
1492,Tasman,Recent,2014 - 2018,Bulk_density,False,1.050333333,0.7,1.4,True,True,True
1493,Tasman,Recent,2014 - 2018,TotalC,False,5.401502998,2.0,,True,,
1494,Tasman,Recent,2014 - 2018,TotalN,False,0.542593165,0.25,0.7,True,True,True
1495,Tasman,Brown,2014 - 2018,AMN,False,107.1544789,50.0,,True,,
1496,Tasman,Brown,2014 - 2018,Bulk_density,False,1.314,0.6,1.4,True,True,True
1497,Tasman,Brown,2014 - 2018,TotalC,False,3.318072313,2.5,,True,,
1498,Tasman,Brown,2014 - 2018,TotalN,False,0.305517412,0.25,0.7,True,True,True
1499,Tasman,Gley,2014 - 2018,AMN,False,116.4047035,50.0,,True,,
1500,Tasman,Gley,2014 - 2018,Bulk_density,False,1.008333333,0.6,1.4,True,True,True
1501,Tasman,Gley,2014 - 2018,TotalC,False,3.493005793,2.5,,True,,
1502,Tasman,Gley,2014 - 2018,TotalN,False,0.346250274,0.25,0.7,True,True,True
1503,Tasman,Recent,2014 - 2018,AMN,False,161.514843,20.0,,True,,
1504,Tasman,Recent,2014 - 2018,Bulk_density,False,1.060666667,0.7,1.4,True,True,True
1505,Tasman,Recent,2014 - 2018,TotalC,False,4.54009966,2.0,,True,,
1506,Tasman,Recent,2014 - 2018,AMN,False,143.5742123,50.0,,True,,
1507,Tasman,Recent,2014 - 2018,Bulk_density,False,0.876333333,0.7,1.4,True,True,True
1508,Tasman,Recent,2014 - 2018,TotalC,False,4.422941292,2.0,,True,,
1509,Tasman,Recent,2014 - 2018,TotalN,False,0.468394077,0.25,0.7,True,True,True
1510,Tasman,Gley,2014 - 2018,AMN,False,135.5404087,50.0,,True,,
1511,Tasman,Gley,2014 - 2018,Bulk_density,False,0.834,0.6,1.4,True,True,True
