region,site,land_use,soil_order,time_step,soil_indicator,trace_element,value,target_year,target_min,target_max,measure_units,meets_target_min,meets_target_max,within_target_range
Wellington,GW112,Cropping,Pallic,2005 - 2009,Cd,TRUE,0.1,NA,NA,NA,NA,NA,NA,NA
Wellington,GW112,Cropping,Pallic,2005 - 2009,Cr,TRUE,14,NA,NA,NA,NA,NA,NA,NA
Wellington,GW112,Cropping,Pallic,2005 - 2009,Cu,TRUE,18,NA,NA,NA,NA,NA,NA,NA
Wellington,GW112,Cropping,Pallic,2005 - 2009,Macroporosity_m10,FALSE,15.9,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Wellington,GW112,Cropping,Pallic,2005 - 2009,Ni,TRUE,8,NA,NA,NA,NA,NA,NA,NA
Wellington,GW112,Cropping,Pallic,2005 - 2009,OlsenP,FALSE,109.4151014,2017,20,45,µg/g,TRUE,FALSE,FALSE
Wellington,GW112,Cropping,Pallic,2005 - 2009,Pb,TRUE,12.7,NA,NA,NA,NA,NA,NA,NA
Wellington,GW112,Cropping,Pallic,2005 - 2009,pH,FALSE,7.17,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW112,Cropping,Pallic,2005 - 2009,TotalC,FALSE,1.39,2017,2,NA,%C gravimetric,FALSE,NA,FALSE
Wellington,GW112,Cropping,Pallic,2005 - 2009,Zn,TRUE,58,NA,NA,NA,NA,NA,NA,NA
Wellington,GW114,Drystock,Pallic,2005 - 2009,AMN,FALSE,128.6769834,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW114,Drystock,Pallic,2005 - 2009,As,TRUE,3.4,NA,NA,NA,NA,NA,NA,NA
Wellington,GW114,Drystock,Pallic,2005 - 2009,Bulk_density,FALSE,1.18,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW114,Drystock,Pallic,2005 - 2009,Cd,TRUE,0.55,NA,NA,NA,NA,NA,NA,NA
Wellington,GW114,Drystock,Pallic,2005 - 2009,Cr,TRUE,17,NA,NA,NA,NA,NA,NA,NA
Wellington,GW114,Drystock,Pallic,2005 - 2009,Cu,TRUE,13,NA,NA,NA,NA,NA,NA,NA
Wellington,GW114,Drystock,Pallic,2005 - 2009,Macroporosity_m10,FALSE,4.666666667,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW114,Drystock,Pallic,2005 - 2009,Ni,TRUE,11,NA,NA,NA,NA,NA,NA,NA
Wellington,GW114,Drystock,Pallic,2005 - 2009,OlsenP,FALSE,44.5048665,2017,15,45,µg/g,TRUE,TRUE,TRUE
Wellington,GW114,Drystock,Pallic,2005 - 2009,Pb,TRUE,9.2,NA,NA,NA,NA,NA,NA,NA
Wellington,GW114,Drystock,Pallic,2005 - 2009,pH,FALSE,6.23,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW114,Drystock,Pallic,2005 - 2009,TotalC,FALSE,5.17,2017,2,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW114,Drystock,Pallic,2005 - 2009,TotalN,FALSE,0.51,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Wellington,GW114,Drystock,Pallic,2005 - 2009,Zn,TRUE,68,NA,NA,NA,NA,NA,NA,NA
Wellington,GW115,Dairy,Brown,2005 - 2009,AMN,FALSE,163.95983525000003,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW115,Dairy,Brown,2005 - 2009,As,TRUE,3,NA,NA,NA,NA,NA,NA,NA
Wellington,GW115,Dairy,Brown,2005 - 2009,Bulk_density,FALSE,1.178333334,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW115,Dairy,Brown,2005 - 2009,Cd,TRUE,0.595,NA,NA,NA,NA,NA,NA,NA
Wellington,GW115,Dairy,Brown,2005 - 2009,Cr,TRUE,16.5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW115,Dairy,Brown,2005 - 2009,Cu,TRUE,17,NA,NA,NA,NA,NA,NA,NA
Wellington,GW115,Dairy,Brown,2005 - 2009,Macroporosity_m10,FALSE,5.3,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW115,Dairy,Brown,2005 - 2009,Ni,TRUE,11.5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW115,Dairy,Brown,2005 - 2009,OlsenP,FALSE,29.50118809,2017,15,45,µg/g,TRUE,TRUE,TRUE
Wellington,GW115,Dairy,Brown,2005 - 2009,Pb,TRUE,15.35,NA,NA,NA,NA,NA,NA,NA
Wellington,GW115,Dairy,Brown,2005 - 2009,pH,FALSE,6.295,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW115,Dairy,Brown,2005 - 2009,TotalC,FALSE,5.005,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW115,Dairy,Brown,2005 - 2009,TotalN,FALSE,0.515,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Wellington,GW115,Dairy,Brown,2005 - 2009,Zn,TRUE,77,NA,NA,NA,NA,NA,NA,NA
Wellington,GW116,Dairy,Brown,2005 - 2009,AMN,FALSE,232.9343923,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW116,Dairy,Brown,2005 - 2009,As,TRUE,4.15,NA,NA,NA,NA,NA,NA,NA
Wellington,GW116,Dairy,Brown,2005 - 2009,Bulk_density,FALSE,1.038333333,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW116,Dairy,Brown,2005 - 2009,Cd,TRUE,0.585,NA,NA,NA,NA,NA,NA,NA
Wellington,GW116,Dairy,Brown,2005 - 2009,Cr,TRUE,17.5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW116,Dairy,Brown,2005 - 2009,Cu,TRUE,12.5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW116,Dairy,Brown,2005 - 2009,Macroporosity_m10,FALSE,5.916666666999999,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW116,Dairy,Brown,2005 - 2009,Ni,TRUE,9.5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW116,Dairy,Brown,2005 - 2009,OlsenP,FALSE,56.25404787,2017,15,45,µg/g,TRUE,FALSE,FALSE
Wellington,GW116,Dairy,Brown,2005 - 2009,Pb,TRUE,14.75,NA,NA,NA,NA,NA,NA,NA
Wellington,GW116,Dairy,Brown,2005 - 2009,pH,FALSE,5.585,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW116,Dairy,Brown,2005 - 2009,TotalC,FALSE,8.89,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW116,Dairy,Brown,2005 - 2009,TotalN,FALSE,0.79,2017,0.25,0.7,%N gravimetric,TRUE,FALSE,FALSE
Wellington,GW116,Dairy,Brown,2005 - 2009,Zn,TRUE,85,NA,NA,NA,NA,NA,NA,NA
Wellington,GW117,Dairy,Brown,2005 - 2009,AMN,FALSE,154.4496957,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW117,Dairy,Brown,2005 - 2009,As,TRUE,4,NA,NA,NA,NA,NA,NA,NA
Wellington,GW117,Dairy,Brown,2005 - 2009,Bulk_density,FALSE,1.18,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW117,Dairy,Brown,2005 - 2009,Cd,TRUE,0.3,NA,NA,NA,NA,NA,NA,NA
Wellington,GW117,Dairy,Brown,2005 - 2009,Cr,TRUE,18,NA,NA,NA,NA,NA,NA,NA
Wellington,GW117,Dairy,Brown,2005 - 2009,Cu,TRUE,12,NA,NA,NA,NA,NA,NA,NA
Wellington,GW117,Dairy,Brown,2005 - 2009,Macroporosity_m10,FALSE,4.866666667,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW117,Dairy,Brown,2005 - 2009,Ni,TRUE,12,NA,NA,NA,NA,NA,NA,NA
Wellington,GW117,Dairy,Brown,2005 - 2009,OlsenP,FALSE,36.86922974,2017,15,45,µg/g,TRUE,TRUE,TRUE
Wellington,GW117,Dairy,Brown,2005 - 2009,Pb,TRUE,22.3,NA,NA,NA,NA,NA,NA,NA
Wellington,GW117,Dairy,Brown,2005 - 2009,pH,FALSE,5.26,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW117,Dairy,Brown,2005 - 2009,TotalC,FALSE,4.52,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW117,Dairy,Brown,2005 - 2009,TotalN,FALSE,0.4,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Wellington,GW117,Dairy,Brown,2005 - 2009,Zn,TRUE,77,NA,NA,NA,NA,NA,NA,NA
Wellington,GW118,Drystock,Brown,2005 - 2009,AMN,FALSE,158.637823,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW118,Drystock,Brown,2005 - 2009,As,TRUE,2.7,NA,NA,NA,NA,NA,NA,NA
Wellington,GW118,Drystock,Brown,2005 - 2009,Bulk_density,FALSE,0.92,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW118,Drystock,Brown,2005 - 2009,Cd,TRUE,0.6,NA,NA,NA,NA,NA,NA,NA
Wellington,GW118,Drystock,Brown,2005 - 2009,Cr,TRUE,9.9,NA,NA,NA,NA,NA,NA,NA
Wellington,GW118,Drystock,Brown,2005 - 2009,Cu,TRUE,8.6,NA,NA,NA,NA,NA,NA,NA
Wellington,GW118,Drystock,Brown,2005 - 2009,Macroporosity_m10,FALSE,18.1,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Wellington,GW118,Drystock,Brown,2005 - 2009,Ni,TRUE,4.5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW118,Drystock,Brown,2005 - 2009,OlsenP,FALSE,43.52306991,2017,15,45,µg/g,TRUE,TRUE,TRUE
Wellington,GW118,Drystock,Brown,2005 - 2009,Pb,TRUE,17,NA,NA,NA,NA,NA,NA,NA
Wellington,GW118,Drystock,Brown,2005 - 2009,pH,FALSE,5.71,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW118,Drystock,Brown,2005 - 2009,TotalC,FALSE,9.32,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW118,Drystock,Brown,2005 - 2009,TotalN,FALSE,0.81,2017,0.25,0.7,%N gravimetric,TRUE,FALSE,FALSE
Wellington,GW118,Drystock,Brown,2005 - 2009,Zn,TRUE,49,NA,NA,NA,NA,NA,NA,NA
Wellington,GW001,Orchard/Vineyard,Brown,2010 - 2013,AMN,FALSE,203.15,2017,20,NA,µg/g,TRUE,NA,NA
Wellington,GW001,Orchard/Vineyard,Brown,2010 - 2013,Bulk_density,FALSE,0.88,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW001,Orchard/Vineyard,Brown,2010 - 2013,Macroporosity_m10,FALSE,13.97,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Wellington,GW001,Orchard/Vineyard,Brown,2010 - 2013,OlsenP,FALSE,79.03,2017,20,45,µg/g,TRUE,FALSE,FALSE
Wellington,GW001,Orchard/Vineyard,Brown,2010 - 2013,pH,FALSE,6.03,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW001,Orchard/Vineyard,Brown,2010 - 2013,TotalC,FALSE,8.34,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW005,Dairy,Brown,2010 - 2013,AMN,FALSE,248.2420411,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW005,Dairy,Brown,2010 - 2013,As,TRUE,4,NA,NA,NA,NA,NA,NA,NA
Wellington,GW005,Dairy,Brown,2010 - 2013,Bulk_density,FALSE,0.74,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW005,Dairy,Brown,2010 - 2013,Cd,TRUE,0.68,NA,NA,NA,NA,NA,NA,NA
Wellington,GW005,Dairy,Brown,2010 - 2013,Cr,TRUE,14,NA,NA,NA,NA,NA,NA,NA
Wellington,GW005,Dairy,Brown,2010 - 2013,Cu,TRUE,9,NA,NA,NA,NA,NA,NA,NA
Wellington,GW005,Dairy,Brown,2010 - 2013,F,TRUE,460,NA,NA,NA,NA,NA,NA,NA
Wellington,GW005,Dairy,Brown,2010 - 2013,Macroporosity_m10,FALSE,21.03333333,2017,10,30,"-10 kPa, %vol/vol",TRUE,TRUE,TRUE
Wellington,GW005,Dairy,Brown,2010 - 2013,Ni,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW005,Dairy,Brown,2010 - 2013,OlsenP,FALSE,75.30738844,2017,15,45,µg/g,TRUE,FALSE,FALSE
Wellington,GW005,Dairy,Brown,2010 - 2013,Pb,TRUE,11.9,NA,NA,NA,NA,NA,NA,NA
Wellington,GW005,Dairy,Brown,2010 - 2013,pH,FALSE,5.61,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW005,Dairy,Brown,2010 - 2013,TotalC,FALSE,11.94783702,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW005,Dairy,Brown,2010 - 2013,TotalN,FALSE,1.033123562,2017,0.25,0.7,%N gravimetric,TRUE,FALSE,FALSE
Wellington,GW005,Dairy,Brown,2010 - 2013,Zn,TRUE,62,NA,NA,NA,NA,NA,NA,NA
Wellington,GW006,Drystock,Brown,2010 - 2013,AMN,FALSE,169.8917321,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW006,Drystock,Brown,2010 - 2013,As,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW006,Drystock,Brown,2010 - 2013,Bulk_density,FALSE,1.16,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW006,Drystock,Brown,2010 - 2013,Cd,TRUE,0.43,NA,NA,NA,NA,NA,NA,NA
Wellington,GW006,Drystock,Brown,2010 - 2013,Cr,TRUE,19,NA,NA,NA,NA,NA,NA,NA
Wellington,GW006,Drystock,Brown,2010 - 2013,Cu,TRUE,19,NA,NA,NA,NA,NA,NA,NA
Wellington,GW006,Drystock,Brown,2010 - 2013,F,TRUE,250,NA,NA,NA,NA,NA,NA,NA
Wellington,GW006,Drystock,Brown,2010 - 2013,Macroporosity_m10,FALSE,6.933333333,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW006,Drystock,Brown,2010 - 2013,Ni,TRUE,10,NA,NA,NA,NA,NA,NA,NA
Wellington,GW006,Drystock,Brown,2010 - 2013,OlsenP,FALSE,161.1934374,2017,15,45,µg/g,TRUE,FALSE,FALSE
Wellington,GW006,Drystock,Brown,2010 - 2013,Pb,TRUE,14.9,NA,NA,NA,NA,NA,NA,NA
Wellington,GW006,Drystock,Brown,2010 - 2013,pH,FALSE,6.8,2017,5,6.6,-log10(H+),TRUE,FALSE,FALSE
Wellington,GW006,Drystock,Brown,2010 - 2013,TotalC,FALSE,5.100269922,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW006,Drystock,Brown,2010 - 2013,TotalN,FALSE,0.505010535,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Wellington,GW006,Drystock,Brown,2010 - 2013,Zn,TRUE,94,NA,NA,NA,NA,NA,NA,NA
Wellington,GW010,Dairy,Recent,2010 - 2013,AMN,FALSE,135.3486153,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW010,Dairy,Recent,2010 - 2013,As,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW010,Dairy,Recent,2010 - 2013,Bulk_density,FALSE,1.123333333,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW010,Dairy,Recent,2010 - 2013,Cd,TRUE,0.38,NA,NA,NA,NA,NA,NA,NA
Wellington,GW010,Dairy,Recent,2010 - 2013,Cr,TRUE,17,NA,NA,NA,NA,NA,NA,NA
Wellington,GW010,Dairy,Recent,2010 - 2013,Cu,TRUE,19,NA,NA,NA,NA,NA,NA,NA
Wellington,GW010,Dairy,Recent,2010 - 2013,F,TRUE,490,NA,NA,NA,NA,NA,NA,NA
Wellington,GW010,Dairy,Recent,2010 - 2013,Macroporosity_m10,FALSE,9.333333333,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW010,Dairy,Recent,2010 - 2013,Ni,TRUE,15,NA,NA,NA,NA,NA,NA,NA
Wellington,GW010,Dairy,Recent,2010 - 2013,OlsenP,FALSE,71.16505298,2017,15,45,µg/g,TRUE,FALSE,FALSE
Wellington,GW010,Dairy,Recent,2010 - 2013,Pb,TRUE,19.1,NA,NA,NA,NA,NA,NA,NA
Wellington,GW010,Dairy,Recent,2010 - 2013,pH,FALSE,6.3,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW010,Dairy,Recent,2010 - 2013,TotalC,FALSE,3.86070158,2017,2,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW010,Dairy,Recent,2010 - 2013,TotalN,FALSE,0.399177635,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Wellington,GW010,Dairy,Recent,2010 - 2013,Zn,TRUE,86,NA,NA,NA,NA,NA,NA,NA
Wellington,GW015,Dairy,Gley,2010 - 2013,AMN,FALSE,192.2597083,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW015,Dairy,Gley,2010 - 2013,As,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW015,Dairy,Gley,2010 - 2013,Bulk_density,FALSE,1.016666667,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW015,Dairy,Gley,2010 - 2013,Cd,TRUE,0.56,NA,NA,NA,NA,NA,NA,NA
Wellington,GW015,Dairy,Gley,2010 - 2013,Cr,TRUE,19,NA,NA,NA,NA,NA,NA,NA
Wellington,GW015,Dairy,Gley,2010 - 2013,Cu,TRUE,19,NA,NA,NA,NA,NA,NA,NA
Wellington,GW015,Dairy,Gley,2010 - 2013,F,TRUE,440,NA,NA,NA,NA,NA,NA,NA
Wellington,GW015,Dairy,Gley,2010 - 2013,Macroporosity_m10,FALSE,1.466666667,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW015,Dairy,Gley,2010 - 2013,Ni,TRUE,14,NA,NA,NA,NA,NA,NA,NA
Wellington,GW015,Dairy,Gley,2010 - 2013,OlsenP,FALSE,108.2281395,2017,15,45,µg/g,TRUE,FALSE,FALSE
Wellington,GW015,Dairy,Gley,2010 - 2013,Pb,TRUE,19.1,NA,NA,NA,NA,NA,NA,NA
Wellington,GW015,Dairy,Gley,2010 - 2013,pH,FALSE,6.35,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW015,Dairy,Gley,2010 - 2013,TotalC,FALSE,6.664038819,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW015,Dairy,Gley,2010 - 2013,TotalN,FALSE,0.709412433,2017,0.25,0.7,%N gravimetric,TRUE,FALSE,FALSE
Wellington,GW015,Dairy,Gley,2010 - 2013,Zn,TRUE,85,NA,NA,NA,NA,NA,NA,NA
Wellington,GW016,Drystock,Gley,2010 - 2013,AMN,FALSE,145.8537055,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW016,Drystock,Gley,2010 - 2013,As,TRUE,10.5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW016,Drystock,Gley,2010 - 2013,Bulk_density,FALSE,1.305333333,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW016,Drystock,Gley,2010 - 2013,Cd,TRUE,0.23,NA,NA,NA,NA,NA,NA,NA
Wellington,GW016,Drystock,Gley,2010 - 2013,Cr,TRUE,23,NA,NA,NA,NA,NA,NA,NA
Wellington,GW016,Drystock,Gley,2010 - 2013,Cu,TRUE,25,NA,NA,NA,NA,NA,NA,NA
Wellington,GW016,Drystock,Gley,2010 - 2013,Macroporosity_m10,FALSE,4.266666667,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW016,Drystock,Gley,2010 - 2013,Ni,TRUE,22,NA,NA,NA,NA,NA,NA,NA
Wellington,GW016,Drystock,Gley,2010 - 2013,OlsenP,FALSE,48.06184654,2017,15,45,µg/g,TRUE,FALSE,FALSE
Wellington,GW016,Drystock,Gley,2010 - 2013,Pb,TRUE,30,NA,NA,NA,NA,NA,NA,NA
Wellington,GW016,Drystock,Gley,2010 - 2013,pH,FALSE,5.49,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW016,Drystock,Gley,2010 - 2013,TotalC,FALSE,4.246107701,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW016,Drystock,Gley,2010 - 2013,TotalN,FALSE,0.385321484,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Wellington,GW016,Drystock,Gley,2010 - 2013,Zn,TRUE,99,NA,NA,NA,NA,NA,NA,NA
Wellington,GW017,Cropping,Pallic,2010 - 2013,AMN,FALSE,84.98298525,2017,20,NA,µg/g,TRUE,NA,NA
Wellington,GW017,Cropping,Pallic,2010 - 2013,As,TRUE,2.7,NA,NA,NA,NA,NA,NA,NA
Wellington,GW017,Cropping,Pallic,2010 - 2013,Bulk_density,FALSE,1.380333333,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW017,Cropping,Pallic,2010 - 2013,Cd,TRUE,0.176,NA,NA,NA,NA,NA,NA,NA
Wellington,GW017,Cropping,Pallic,2010 - 2013,Cr,TRUE,9.2,NA,NA,NA,NA,NA,NA,NA
Wellington,GW017,Cropping,Pallic,2010 - 2013,Cu,TRUE,4.4,NA,NA,NA,NA,NA,NA,NA
Wellington,GW017,Cropping,Pallic,2010 - 2013,Macroporosity_m10,FALSE,2.2,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW017,Cropping,Pallic,2010 - 2013,Ni,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW017,Cropping,Pallic,2010 - 2013,OlsenP,FALSE,39.6934035,2017,20,45,µg/g,TRUE,TRUE,TRUE
Wellington,GW017,Cropping,Pallic,2010 - 2013,Pb,TRUE,9,NA,NA,NA,NA,NA,NA,NA
Wellington,GW017,Cropping,Pallic,2010 - 2013,pH,FALSE,5.59,2017,5,7.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW017,Cropping,Pallic,2010 - 2013,TotalC,FALSE,3.001397345,2017,2,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW017,Cropping,Pallic,2010 - 2013,Zn,TRUE,28,NA,NA,NA,NA,NA,NA,NA
Wellington,GW019,Dairy,Pallic,2010 - 2013,AMN,FALSE,150.0829827,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW019,Dairy,Pallic,2010 - 2013,As,TRUE,2,NA,NA,NA,NA,NA,NA,NA
Wellington,GW019,Dairy,Pallic,2010 - 2013,Bulk_density,FALSE,1.446666667,2017,0.7,1.4,Mg/m3,TRUE,FALSE,FALSE
Wellington,GW019,Dairy,Pallic,2010 - 2013,Cd,TRUE,0.27,NA,NA,NA,NA,NA,NA,NA
Wellington,GW019,Dairy,Pallic,2010 - 2013,Cr,TRUE,8,NA,NA,NA,NA,NA,NA,NA
Wellington,GW019,Dairy,Pallic,2010 - 2013,Cu,TRUE,5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW019,Dairy,Pallic,2010 - 2013,F,TRUE,230,NA,NA,NA,NA,NA,NA,NA
Wellington,GW019,Dairy,Pallic,2010 - 2013,Macroporosity_m10,FALSE,2,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW019,Dairy,Pallic,2010 - 2013,Ni,TRUE,2,NA,NA,NA,NA,NA,NA,NA
Wellington,GW019,Dairy,Pallic,2010 - 2013,OlsenP,FALSE,74.29103415,2017,15,45,µg/g,TRUE,FALSE,FALSE
Wellington,GW019,Dairy,Pallic,2010 - 2013,Pb,TRUE,8,NA,NA,NA,NA,NA,NA,NA
Wellington,GW019,Dairy,Pallic,2010 - 2013,pH,FALSE,5.86,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW019,Dairy,Pallic,2010 - 2013,TotalC,FALSE,3.922521659,2017,2,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW019,Dairy,Pallic,2010 - 2013,TotalN,FALSE,0.366225278,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Wellington,GW019,Dairy,Pallic,2010 - 2013,Zn,TRUE,24,NA,NA,NA,NA,NA,NA,NA
Wellington,GW021,Drystock,Gley,2010 - 2013,AMN,FALSE,226.2984038,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW021,Drystock,Gley,2010 - 2013,As,TRUE,3.2,NA,NA,NA,NA,NA,NA,NA
Wellington,GW021,Drystock,Gley,2010 - 2013,Bulk_density,FALSE,1.271666667,2017,0.6,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW021,Drystock,Gley,2010 - 2013,Cd,TRUE,0.31,NA,NA,NA,NA,NA,NA,NA
Wellington,GW021,Drystock,Gley,2010 - 2013,Cr,TRUE,19,NA,NA,NA,NA,NA,NA,NA
Wellington,GW021,Drystock,Gley,2010 - 2013,Cu,TRUE,14.4,NA,NA,NA,NA,NA,NA,NA
Wellington,GW021,Drystock,Gley,2010 - 2013,Macroporosity_m10,FALSE,4.75,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW021,Drystock,Gley,2010 - 2013,Ni,TRUE,14.5,NA,NA,NA,NA,NA,NA,NA
Wellington,GW021,Drystock,Gley,2010 - 2013,OlsenP,FALSE,60.47141896,2017,15,45,µg/g,TRUE,FALSE,FALSE
Wellington,GW021,Drystock,Gley,2010 - 2013,Pb,TRUE,17,NA,NA,NA,NA,NA,NA,NA
Wellington,GW021,Drystock,Gley,2010 - 2013,pH,FALSE,5.94,2017,5,6.6,-log10(H+),TRUE,TRUE,TRUE
Wellington,GW021,Drystock,Gley,2010 - 2013,TotalC,FALSE,6.037815781,2017,2.5,NA,%C gravimetric,TRUE,NA,NA
Wellington,GW021,Drystock,Gley,2010 - 2013,TotalN,FALSE,0.532329068,2017,0.25,0.7,%N gravimetric,TRUE,TRUE,TRUE
Wellington,GW021,Drystock,Gley,2010 - 2013,Zn,TRUE,80,NA,NA,NA,NA,NA,NA,NA
Wellington,GW022,Drystock,Recent,2010 - 2013,AMN,FALSE,144.17422,2017,50,NA,µg/g,TRUE,NA,NA
Wellington,GW022,Drystock,Recent,2010 - 2013,As,TRUE,5.4,NA,NA,NA,NA,NA,NA,NA
Wellington,GW022,Drystock,Recent,2010 - 2013,Bulk_density,FALSE,1.368666667,2017,0.7,1.4,Mg/m3,TRUE,TRUE,TRUE
Wellington,GW022,Drystock,Recent,2010 - 2013,Cd,TRUE,0.21,NA,NA,NA,NA,NA,NA,NA
Wellington,GW022,Drystock,Recent,2010 - 2013,Cr,TRUE,17.7,NA,NA,NA,NA,NA,NA,NA
Wellington,GW022,Drystock,Recent,2010 - 2013,Cu,TRUE,14.2,NA,NA,NA,NA,NA,NA,NA
Wellington,GW022,Drystock,Recent,2010 - 2013,Macroporosity_m10,FALSE,6.4,2017,10,30,"-10 kPa, %vol/vol",FALSE,TRUE,FALSE
Wellington,GW022,Drystock,Recent,2010 - 2013,Ni,TRUE,15.9,NA,NA,NA,NA,NA,NA,NA
Wellington,GW022,Drystock,Recent,2010 - 2013,OlsenP,FALSE,81.64043499,2017,15,45,µg/g,TRUE,FALSE,FALSE
